5s 4s5s6s4s5s6s4s5s6s	6	1.23566e-05
5s 4s5s6s4s5s6s5s5s	19	3.91292e-05
5s 4s5s6s5s5s	168	0.000345984
5s 4s5s6s5s5s5s	121	0.000249191
5s 5s5s	2234	0.00460077
5s 5s5s5s	5581	0.0114937
5s 5s6s7s	14496	0.0298535
5s 5s6s7s3s4s5s	5297	0.0109088
5s 5s6s7s3s4s5s3s4s5s	111	0.000228597
5s 5s6s7s3s4s5s5s5s	65	0.000133863
5s 5s6s7s4s5s6s	2206	0.0045431
5s 5s6s7s4s5s6s3s4s5s	92	0.000189468
5s 5s6s7s4s5s6s4s5s6s	18	3.70698e-05
5s 5s6s7s4s5s6s5s5s	9	1.85349e-05
5s 5s6s7s5s5s	672	0.00138394
5s 5s6s7s5s5s5s	607	0.00125007
5s 5s6s7s5s6s7s	1411	0.00290586
5s 5s6s7s5s6s7s3s4s5s	130	0.000267726
5s 5s6s7s5s6s7s4s5s6s	15	3.08915e-05
5s 5s6s7s5s6s7s5s5s	17	3.50103e-05
5s 5s6s7s5s6s7s5s6s7s	4	8.23772e-06
5s 七対子	879	0.00181024
6p 4p5p6p	17103	0.0352224
6p 4p5p6p4p5p6p	1644	0.0033857
6p 4p5p6p4p5p6p4p5p6p	6	1.23566e-05
6p 4p5p6p4p5p6p6p6p	30	6.17829e-05
6p 4p5p6p6p6p	702	0.00144572
6p 4p5p6p6p6p6p	721	0.00148485
6p 5p6p7p	2918	0.00600942
6p 5p6p7p4p5p6p	2255	0.00464402
6p 5p6p7p4p5p6p4p5p6p	23	4.73669e-05
6p 5p6p7p4p5p6p6p6p	11	2.26537e-05
6p 5p6p7p5p6p7p	308	0.000634305
6p 5p6p7p5p6p7p4p5p6p	15	3.08915e-05
6p 5p6p7p5p6p7p5p6p7p	5	1.02972e-05
6p 5p6p7p5p6p7p6p6p	9	1.85349e-05
6p 5p6p7p6p6p	204	0.000420124
6p 5p6p7p6p6p6p	125	0.000257429
6p 6p6p	2198	0.00452663
6p 6p6p6p	5072	0.0104454
6p 6p7p8p	13347	0.0274872
6p 6p7p8p4p5p6p	5877	0.0121033
6p 6p7p8p4p5p6p4p5p6p	139	0.000286261
6p 6p7p8p4p5p6p6p6p	66	0.000135922
6p 6p7p8p5p6p7p	2052	0.00422595
6p 6p7p8p5p6p7p4p5p6p	108	0.000222419
6p 6p7p8p5p6p7p5p6p7p	13	2.67726e-05
6p 6p7p8p5p6p7p6p6p	10	2.05943e-05
6p 6p7p8p6p6p	612	0.00126037
6p 6p7p8p6p6p6p	542	0.00111621
6p 6p7p8p6p7p8p	1334	0.00274728
6p 6p7p8p6p7p8p4p5p6p	147	0.000302736
6p 6p7p8p6p7p8p4p5p6p4p5p6p	1	2.05943e-06
6p 6p7p8p6p7p8p5p6p7p	11	2.26537e-05
6p 6p7p8p6p7p8p6p6p	21	4.32481e-05
6p 6p7p8p6p7p8p6p7p8p	4	8.23772e-06
6p 6p7p8p6p7p8p6p7p8p4p5p6p	1	2.05943e-06
6p 七対子	452	0.000930863
6s 4s5s6s	16956	0.0349197
6s 4s5s6s4s5s6s	1661	0.00342071
6s 4s5s6s4s5s6s4s5s6s	7	1.4416e-05
6s 4s5s6s4s5s6s6s6s	20	4.11886e-05
6s 4s5s6s6s6s	643	0.00132421
6s 4s5s6s6s6s6s	715	0.00147249
6s 5s6s7s	2968	0.00611239
6s 5s6s7s4s5s6s	2273	0.00468109
6s 5s6s7s4s5s6s4s5s6s	19	3.91292e-05
6s 5s6s7s4s5s6s6s6s	7	1.4416e-05
6s 5s6s7s5s6s7s	351	0.00072286
6s 5s6s7s5s6s7s4s5s6s	14	2.8832e-05
6s 5s6s7s5s6s7s5s6s7s	9	1.85349e-05
6s 5s6s7s5s6s7s6s6s	12	2.47132e-05
6s 5s6s7s6s6s	182	0.000374816
6s 5s6s7s6s6s6s	89	0.000183289
6s 6s6s	2186	0.00450192
6s 6s6s6s	5109	0.0105216
6s 6s7s8s	13058	0.0268921
6s 6s7s8s4s5s6s	5902	0.0121548
6s 6s7s8s4s5s6s4s5s6s	114	0.000234775
6s 6s7s8s4s5s6s6s6s	88	0.00018123
6s 6s7s8s5s6s7s	2080	0.00428362
6s 6s7s8s5s6s7s4s5s6s	107	0.000220359
6s 6s7s8s5s6s7s5s6s7s	14	2.8832e-05
6s 6s7s8s5s6s7s6s6s	11	2.26537e-05
6s 6s7s8s6s6s	587	0.00120889
6s 6s7s8s6s6s6s	493	0.0010153
6s 6s7s8s6s7s8s	1379	0.00283996
6s 6s7s8s6s7s8s4s5s6s	137	0.000282142
6s 6s7s8s6s7s8s5s6s7s	13	2.67726e-05
6s 6s7s8s6s7s8s6s6s	14	2.8832e-05
6s 6s7s8s6s7s8s6s7s8s	2	4.11886e-06
6s 七対子	421	0.00086702
7p 5p6p7p	16777	0.0345511
7p 5p6p7p5p6p7p	1650	0.00339806
7p 5p6p7p5p6p7p5p6p7p	3	6.17829e-06
7p 5p6p7p5p6p7p7p7p	25	5.14858e-05
7p 5p6p7p7p7p	505	0.00104001
7p 5p6p7p7p7p7p	657	0.00135305
7p 6p7p8p	4746	0.00977406
7p 6p7p8p5p6p7p	2665	0.00548838
7p 6p7p8p5p6p7p5p6p7p	20	4.11886e-05
7p 6p7p8p5p6p7p7p7p	6	1.23566e-05
7p 6p7p8p6p7p8p	407	0.000838188
7p 6p7p8p6p7p8p5p6p7p	20	4.11886e-05
7p 6p7p8p6p7p8p6p7p8p	3	6.17829e-06
7p 6p7p8p6p7p8p7p7p	11	2.26537e-05
7p 6p7p8p7p7p	158	0.00032539
7p 6p7p8p7p7p7p	107	0.000220359
7p 7p7p	1531	0.00315299
7p 7p7p7p	4696	0.00967109
7p 7p8p9p	5611	0.0115555
7p 7p8p9p5p6p7p	6175	0.012717
7p 7p8p9p5p6p7p5p6p7p	85	0.000175052
7p 7p8p9p5p6p7p7p7p	51	0.000105031
7p 7p8p9p6p7p8p	365	0.000751692
7p 7p8p9p6p7p8p5p6p7p	87	0.000179171
7p 7p8p9p6p7p8p5p6p7p5p6p7p	1	2.05943e-06
7p 7p8p9p6p7p8p6p7p8p	9	1.85349e-05
7p 7p8p9p7p7p	213	0.000438659
7p 7p8p9p7p7p7p	132	0.000271845
7p 7p8p9p7p8p9p	514	0.00105855
7p 7p8p9p7p8p9p5p6p7p	82	0.000168873
7p 7p8p9p7p8p9p6p7p8p	6	1.23566e-05
7p 7p8p9p7p8p9p6p7p8p5p6p7p	1	2.05943e-06
7p 7p8p9p7p8p9p7p7p	12	2.47132e-05
7p 7p8p9p7p8p9p7p8p9p	9	1.85349e-05
7p 七対子	736	0.00151574
7s 5s6s7s	16746	0.0344872
7s 5s6s7s5s6s7s	1575	0.0032436
7s 5s6s7s5s6s7s5s6s7s	7	1.4416e-05
7s 5s6s7s5s6s7s7s7s	21	4.32481e-05
7s 5s6s7s7s7s	491	0.00101118
7s 5s6s7s7s7s7s	654	0.00134687
7s 6s7s8s	4722	0.00972463
7s 6s7s8s5s6s7s	2753	0.00566961
7s 6s7s8s5s6s7s5s6s7s	16	3.29509e-05
7s 6s7s8s5s6s7s7s7s	17	3.50103e-05
7s 6s7s8s6s7s8s	411	0.000846426
7s 6s7s8s6s7s8s5s6s7s	27	5.56046e-05
7s 6s7s8s6s7s8s6s7s8s	3	6.17829e-06
7s 6s7s8s6s7s8s7s7s	10	2.05943e-05
7s 6s7s8s7s7s	156	0.000321271
7s 6s7s8s7s7s7s	100	0.000205943
7s 7s7s	1536	0.00316329
7s 7s7s7s	4755	0.00979259
7s 7s8s9s	5477	0.0112795
7s 7s8s9s5s6s7s	5922	0.012196
7s 7s8s9s5s6s7s5s6s7s	100	0.000205943
7s 7s8s9s5s6s7s7s7s	44	9.0615e-05
7s 7s8s9s6s7s8s	338	0.000696088
7s 7s8s9s6s7s8s5s6s7s	82	0.000168873
7s 7s8s9s6s7s8s6s7s8s	4	8.23772e-06
7s 7s8s9s7s7s	221	0.000455134
7s 7s8s9s7s7s7s	132	0.000271845
7s 7s8s9s7s8s9s	474	0.00097617
7s 7s8s9s7s8s9s5s6s7s	85	0.000175052
7s 7s8s9s7s8s9s5s6s7s5s6s7s	1	2.05943e-06
7s 7s8s9s7s8s9s6s7s8s	2	4.11886e-06
7s 7s8s9s7s8s9s7s7s	19	3.91292e-05
7s 7s8s9s7s8s9s7s8s9s	7	1.4416e-05
7s 七対子	718	0.00147867
8p 6p7p8p	19113	0.0393619
8p 6p7p8p6p7p8p	1748	0.00359989
8p 6p7p8p6p7p8p6p7p8p	6	1.23566e-05
8p 6p7p8p6p7p8p8p8p	25	5.14858e-05
8p 6p7p8p8p8p	667	0.00137364
8p 6p7p8p8p8p8p	769	0.0015837
8p 7p8p9p	5807	0.0119591
8p 7p8p9p6p7p8p	3137	0.00646044
8p 7p8p9p6p7p8p6p7p8p	14	2.8832e-05
8p 7p8p9p6p7p8p8p8p	15	3.08915e-05
8p 7p8p9p7p8p9p	512	0.00105443
8p 7p8p9p7p8p9p6p7p8p	26	5.35452e-05
8p 7p8p9p7p8p9p7p8p9p	5	1.02972e-05
8p 7p8p9p7p8p9p8p8p	15	3.08915e-05
8p 7p8p9p8p8p	116	0.000238894
8p 7p8p9p8p8p8p	116	0.000238894
8p 8p8p	1737	0.00357723
8p 8p8p8p	7117	0.014657
8p 七対子	881	0.00181436
8s 6s7s8s	18784	0.0386844
8s 6s7s8s6s7s8s	1837	0.00378317
8s 6s7s8s6s7s8s6s7s8s	4	8.23772e-06
8s 6s7s8s6s7s8s8s8s	30	6.17829e-05
8s 6s7s8s8s8s	677	0.00139423
8s 6s7s8s8s8s8s	687	0.00141483
8s 7s8s9s	5786	0.0119159
8s 7s8s9s6s7s8s	3099	0.00638218
8s 7s8s9s6s7s8s6s7s8s	17	3.50103e-05
8s 7s8s9s6s7s8s8s8s	11	2.26537e-05
8s 7s8s9s7s8s9s	459	0.000945279
8s 7s8s9s7s8s9s6s7s8s	12	2.47132e-05
8s 7s8s9s7s8s9s7s8s9s	4	8.23772e-06
8s 7s8s9s7s8s9s8s8s	9	1.85349e-05
8s 7s8s9s8s8s	120	0.000247132
8s 7s8s9s8s8s8s	117	0.000240953
8s 8s8s	1790	0.00368638
8s 8s8s8s	7075	0.0145705
8s 七対子	909	0.00187202
9m 9m9m	415	0.000854664
9m 9m9m9m	7876	0.0162201
9m 七対子	1534	0.00315917
9m 国士無双13面	6	1.23566e-05
9m 国士無双1面	3	6.17829e-06
9p 7p8p9p	21004	0.0432563
9p 7p8p9p7p8p9p	1723	0.0035484
9p 7p8p9p7p8p9p7p8p9p	7	1.4416e-05
9p 7p8p9p7p8p9p9p9p	22	4.53075e-05
9p 7p8p9p9p9p	856	0.00176287
9p 7p8p9p9p9p9p	690	0.00142101
9p 9p9p	2002	0.00412298
9p 9p9p9p	9273	0.0190971
9p 七対子	1177	0.00242395
9p 国士無双13面	6	1.23566e-05
9p 国士無双1面	2	4.11886e-06
9s 7s8s9s	20767	0.0427682
9s 7s8s9s7s8s9s	1677	0.00345367
9s 7s8s9s7s8s9s7s8s9s	8	1.64754e-05
9s 7s8s9s7s8s9s9s9s	20	4.11886e-05
9s 7s8s9s9s9s	884	0.00182054
9s 7s8s9s9s9s9s	659	0.00135717
9s 9s9s	2005	0.00412916
9s 9s9s9s	8949	0.0184298
9s 七対子	1055	0.0021727
9s 国士無双13面	6	1.23566e-05
9s 国士無双1面	8	1.64754e-05
中 七対子	2150	0.00442778
中 中中	457	0.00094116
中 中中中	8872	0.0182713
中 国士無双13面	6	1.23566e-05
中 国士無双1面	8	1.64754e-05
北 七対子	675	0.00139012
北 北北	167	0.000343925
北 北北北	95	0.000195646
北 国士無双13面	6	1.23566e-05
北 国士無双1面	16	3.29509e-05
南 七対子	1770	0.00364519
南 南南	424	0.000873199
南 南南南	8616	0.0177441
南 国士無双13面	6	1.23566e-05
南 国士無双1面	8	1.64754e-05
東 七対子	1781	0.00366785
東 国士無双13面	6	1.23566e-05
東 国士無双1面	5	1.02972e-05
東 東東	393	0.000809356
東 東東東	8618	0.0177482
發 七対子	2122	0.00437011
發 国士無双13面	6	1.23566e-05
發 国士無双1面	7	1.4416e-05
發 發發	430	0.000885555
發 發發發	8834	0.018193
白 七対子	2054	0.00423007
白 国士無双13面	6	1.23566e-05
白 国士無双1面	13	2.67726e-05
白 白白	469	0.000965873
白 白白白	9011	0.0185575
西 七対子	1781	0.00366785
西 国士無双13面	6	1.23566e-05
西 国士無双1面	8	1.64754e-05
西 西西	471	0.000969992
西 西西西	8015	0.0165063
	485571
